gene	chr_name	meanPos	Pvalue	FC	Log2FC
gene-LOC117899374	NC_048533	21938972	3.53933696817E-09	1.2573432272	0.330378527711961
gene-LOC117899366	NC_048533	21940198.5	4.62078135182418E-05	1.0970709808	0.133656871534465
gene-LOC117899340	NC_048533	21942437	4.28425077797885E-06	0.7688010023	-0.379317877906426
gene-LOC117899356	NC_048533	21945343.5	0.0581881893	0.9237122814	-0.114484545017658
gene-LOC117899371	NC_048533	21946605.5	0.0016247247	1.154438189	0.207190930313916
gene-LOC117899338	NC_048533	21948929.5	0.1287327833	1.0289975242	0.0412395110669843
gene-LOC117899341	NC_048533	21958619	1.07355914755978E-06	0.8872317096	-0.172617166645228
gene-LOC117899367	NC_048533	21968895	0.0360118462	1.1036482536	0.142280440552961
gene-LOC117899347	NC_048533	21970211.5	0.2487187601	1.1264296551	0.171757220890522
gene-LOC117899348	NC_048533	21972084.5	0.0184016607	0.944045504	-0.0830716941848286
gene-LOC117899364	NC_048533	21974146	0.6559564781	0.988982897	-0.0159825229693432
gene-LOC117899334	NC_048533	21978242	0.011148069	0.8453767845	-0.242333600860984
gene-LOC117899337	NC_048533	21986140.5	3.06972915676005E-06	0.8032941248	-0.315999770038195
gene-LOC117899336	NC_048533	21989761	8.130637018E-10	0.7857001724	-0.347949217918453
gene-LOC117899223	NC_048533	21992264.5	0.0017812437	4.0205373049	2.00738831615935
gene-LOC117899335	NC_048533	21998790.5	2.430242778225E-08	0.5848341879	-0.773900444896395
gene-LOC117899352	NC_048533	22008333	0.8906783372	0.9895725354	-0.0151226345812284
gene-LOC117899346	NC_048533	22014091	0.000001835	1.1347751397	0.18240644995791
gene-LOC117899373	NC_048533	22016756.5	0.0245590955	1.4988040148	0.583811747287465
gene-LOC117899351	NC_048533	22023234	0.8513693451	0.8240960074	-0.279115673338863
gene-LOC117899339	NC_048533	22033879.5	0.8249153367	1.0238833285	0.0340513296111455
gene-LOC117899361	NC_048533	22035998	3.645616860766E-07	1.5751839792	0.655520343138386
gene-LOC117899362	NC_048533	22037868.5	0.0075554548	1.3725054103	0.456811836223258
gene-LOC117899360	NC_048533	22040628.5	0.0010428635	1.568868755	0.649724667519274
gene-LOC117899359	NC_048533	22043981	0.8262739377	0.8948802558	-0.160233447059247
gene-LOC117899358	NC_048533	22047555.5	0.005955796	1.191345697	0.252592105880994
gene-LOC117899343	NC_048533	22058609	7.66622786103484E-05	1.2853000143	0.362105152122233
gene-LOC117899379	NC_048533	22075114.5	0.3427036201	0.7319264249	-0.450229462452878
gene-LOC117899377	NC_048533	22094861.5	0.0003091631	2.2898762705	1.19526964689927
gene-LOC117899376	NC_048533	22099153.5	0.0002683099	0.3848017152	-1.37781286515306
gene-LOC117899350	NC_048533	22101012.5	1.81062921685E-09	0.5312668029	-0.912491528486801
gene-LOC117899342	NC_048533	22114214	0.8538861803	0.9602920055	-0.058454927772677
gene-LOC117899357	NC_048533	22119033.5	0.870550847	0.9628118096	-0.0546742572431445
gene-LOC117899369	NC_048533	22124368	0.6792515833	1.0740714353	0.103089948561498
gene-LOC117899368	NC_048533	22127219.5	0.1897821008	0.4414069856	-1.17981863334702
gene-LOC117899365	NC_048533	22128564.5	0.7916390099	1.0014997505	0.0021620617372832
gene-LOC117897838	NC_048533	22131200.5	0.4912532425	0.8674095324	-0.205214797097181
gene-LOC117896484	NC_048533	22135300	0.0058269069	1.2613254407	0.334940560446695
gene-LOC117896483	NC_048533	22137314	0.1772359508	1.1984260788	0.261140923557221
gene-LOC117896485	NC_048533	22142660.5	0.0181858329	0.6952595679	-0.524376401353658
gene-LOC117896486	NC_048533	22145210	0.933920768	1.005493295	0.00790346125291017
gene-LOC117899240	NC_048533	22146829.5	0.0895983346	1.7710000241	0.82456423172221
gene-LOC117896982	NC_048533	22148445.5	0.7546926287	1.0104162499	0.0149497463972765
gene-LOC117896981	NC_048533	22150850	0.3619770487	1.0828517673	0.114835764444017
gene-LOC117899248	NC_048533	22153841	0.0223083155	1.7332636316	0.793491106936269
gene-LOC117896323	NC_048533	22166998.5	4.22742956392E-09	0.7221057995	-0.469717865487309
gene-LOC117896900	NC_048533	22178645.5	0.4797504924	1.0311607595	0.044269268548513
gene-LOC117896898	NC_048533	22182546	0.0004217741	0.8300299376	-0.26876472222522
gene-LOC117898015	NC_048533	22187171.5	6.14546126E-12	1.3217332656	0.402431060943386
gene-LOC117898071	NC_048533	22190317	0.0221308719	1.2966925848	0.374836491191134
gene-LOC117898130	NC_048533	22192961.5	0.0004479344	2.7242227171	1.4458446547894
gene-LOC117898131	NC_048533	22194056	0.7970702433	1.0362291895	0.0513431284938864
gene-LOC117896880	NC_048533	22195128.5	0.2100986459	0.8737031002	-0.194784985228902
gene-LOC117897428	NC_048533	22208972.5	0.8676162527	0.9871679879	-0.018632483672659
gene-LOC117896296	NC_048533	22257967.5	6.95834160318389E-05	0.8796982331	-0.184919380538509
gene-LOC117896292	NC_048533	22261217	1.0471340913837E-07	1.1493081752	0.200765693736499
gene-LOC117896291	NC_048533	22264034	3.81953922642085E-05	1.0895845869	0.123778200459492
gene-LOC117896285	NC_048533	22267747	0.0025788147	0.7907704309	-0.338669169181264
gene-LOC117896288	NC_048533	22273376.5	0.1566451847	0.9480826903	-0.0769152006550264
gene-LOC117896289	NC_048533	22277274	0.0187666937	1.1151006545	0.157173940812791
gene-LOC117896287	NC_048533	22282034	1.845004701427E-07	0.8031396256	-0.316277273209792
gene-LOC117896298	NC_048533	22289920.5	0.6098023896	0.9660301742	-0.0498598421732843
gene-LOC117896286	NC_048533	22290086.5	0.1456773881	0.9001260456	-0.151801057190103
gene-LOC117896293	NC_048533	22294222.5	0.6980460546	1.0577377879	0.0809820291706854
gene-LOC117896294	NC_048533	22295724.5	0.0882969038	1.0484471888	0.0682541934562499
gene-LOC117896295	NC_048533	22297046	1.32106008757086E-05	0.8576133184	-0.22160078442699
gene-LOC117896290	NC_048533	22298544	0.1751188402	0.9074466205	-0.140115314153534
gene-LOC117898059	NC_048533	22300448	1.88011031960673E-16	1.1685226973	0.224685757196586
gene-LOC117897252	NC_048533	22303510.5	0.0059480242	0.8737725315	-0.194670341922376
gene-LOC117897921	NC_048533	22313439	0.814205108	1.0137921306	0.0197618703929387
gene-LOC117897561	NC_048533	22334467.5	0.0014367085	0.8459686205	-0.241323944412875
gene-LOC117897565	NC_048533	22339160.5	1.24401089584228E-21	1.3509552533	0.433979890125261
gene-LOC117897562	NC_048533	22341240	4.63012150701E-09	0.9339250899	-0.098621258832414
gene-LOC117897566	NC_048533	22342870.5	0.0355941465	1.1724873867	0.229572402703774
gene-LOC117897556	NC_048533	22357986.5	0.0016138773	1.4795206668	0.565129849070954
gene-LOC117897557	NC_048533	22377331	0.1321094324	0.2739733924	-1.86789230577644
gene-LOC117897558	NC_048533	22393655.5	0.1624911797	0.645663448	-0.631145738673659
gene-LOC117897560	NC_048533	22462707.5	1.13414183117804E-05	0.6538019202	-0.613074480616461
gene-LOC117898111	NC_048533	22525997.5	0.3250842783	2.4856175121	1.31360431093143
gene-LOC117896645	NC_048533	22560793.5	0.06711525	1.2804982881	0.356705324195599
gene-LOC117896644	NC_048533	22561579	0.4031130133	1.0713150586	0.0993828186851102
gene-LOC117899257	NC_048533	22575619.5	0.7868128767	1.1958683378	0.258058561058545
gene-LOC117898549	NC_048533	22581464	0.2318406477	0.8522714321	-0.230615120562493
gene-LOC117898548	NC_048533	22599101	5.83026085235844E-05	0.7779308226	-0.362286225446108
gene-LOC117898552	NC_048533	22606399	0.0173648829	1.2883956796	0.365575728026702
gene-LOC117898553	NC_048533	22616413.5	5.04929370123421E-05	0.7674887554	-0.38178248140454
gene-LOC117898551	NC_048533	22620573.5	6.25505439216675E-05	0.7275020768	-0.458976728399383
gene-LOC117896169	NC_048533	22632169	0.0005673465	0.7911023076	-0.338063814699012
gene-LOC117896172	NC_048533	22634055	0.1242996193	1.2510460003	0.323134837612911
gene-LOC117896171	NC_048533	22636657	0.0227524534	0.9598553807	-0.0591110403701509
gene-LOC117897676	NC_048533	22675534	0.0007430677	0.8131209018	-0.298458214346972
gene-LOC117896868	NC_048533	22714442	0.190956855	0.3701066667	-1.43398697187175
gene-LOC117897730	NC_048533	22721687.5	0.0765231555	0.553276516	-0.853927405462958
gene-LOC117897729	NC_048533	22726614	0.7973668062	1.0668388043	0.0933422063353986
gene-LOC117899388	NC_048533	22744272	0.8478194053	0.8209638795	-0.284609346712036
gene-LOC117899392	NC_048533	22745202.5	0.746188708	1.0301591052	0.0428671748416771
gene-LOC117899394	NC_048533	22746742	0.3480502146	1.1777458303	0.236028224286742
gene-LOC117899395	NC_048533	22747568	0.558076233	1.071685867	0.099882084400536
gene-LOC117899384	NC_048533	22748851.5	0.7311563182	0.8990362034	-0.153548881912944
gene-LOC117899385	NC_048533	22750647	0.0288200842	0.4960905678	-1.01132456744417
gene-LOC117899390	NC_048533	22755839	0.4556224473	1.4574408286	0.543437311886675
gene-LOC117899389	NC_048533	22756957	0.4055089153	0.794169753	-0.332480679917554
gene-LOC117899398	NC_048533	22758268	0.4098724121	1.5266415646	0.610361376034583
gene-LOC117899383	NC_048533	22763678	0.2050787306	0.9499866109	-0.074020914627244
gene-LOC117899387	NC_048533	22768006	2.118160797E-10	1.1767346356	0.234789016155788
gene-LOC117899386	NC_048533	22769387	0.5838972791	0.9839247979	-0.0233800413581679
gene-LOC117895989	NC_048533	22777369.5	0.0070206358	0.887170439	-0.172716799967783
gene-LOC117895991	NC_048533	22779214.5	0.0822997417	0.8892856852	-0.169281132062864
gene-LOC117897659	NC_048533	22820007.5	0.0027313676	0.7625169931	-0.391158605733758
gene-LOC117897658	NC_048533	22838967	0.2109996548	2.7443122505	1.45644464208607
gene-LOC117899274	NC_048533	22917106	0.4544553817	0.8579598549	-0.221017951232093
gene-LOC117897822	NC_048533	22924783.5	0.7608744111	1.3206578897	0.401256791524143
gene-LOC117896406	NC_048533	22974135	0.5548247707	0.5951212473	-0.748744468385732
gene-LOC117896404	NC_048533	23002897	3.7569625E-13	1.0897031061	0.123935120597028
gene-LOC117898072	NC_048533	23029641	0.087848096	0.5759521561	-0.795979121803246
gene-LOC117896747	NC_048533	23047359.5	0.3480100562	0.8324916821	-0.264492237421818
gene-LOC117898196	NC_048533	23080735.5	0.038413458	0.6121739987	-0.707986325329859
gene-LOC117896191	NC_048533	23098104.5	0.0648504039	1.1154131049	0.15757812630024
gene-LOC117896185	NC_048533	23101058	0.9821189152	1.0013113477	0.00189063545419963
gene-LOC117896186	NC_048533	23105370	2.07837219823402E-06	0.8439021202	-0.244852416915675
gene-LOC117896182	NC_048533	23111130.5	0.1435798114	0.8819759931	-0.181188707933297
gene-LOC117896184	NC_048533	23124216.5	1.16789058174629E-06	0.7256389876	-0.462676122887926
gene-LOC117896183	NC_048533	23142707.5	0.0546863857	0.8104206972	-0.303257075528043
gene-LOC117896189	NC_048533	23145564	1.522973246374E-08	1.3123599673	0.392163491152265
gene-LOC117896190	NC_048533	23157709.5	4.5231300315906E-07	1.1609187224	0.21526697057119
gene-LOC117896192	NC_048533	23159937	0.3006401413	0.949179274	-0.0752474962769859
gene-LOC117896188	NC_048533	23166763	2.59983373201E-09	0.8005049211	-0.321017823158018
gene-LOC117896193	NC_048533	23180819.5	0.0105027831	1.1924215546	0.253894359302395
gene-LOC117896347	NC_048533	23191547	7.85221361912022E-06	0.7823249816	-0.354160060311173
gene-LOC117896348	NC_048533	23199374	0.0102167782	1.0867640639	0.120038765767826
gene-LOC117897784	NC_048533	23201490	8.478703076E-11	1.0995911765	0.136967235325848
gene-LOC117897547	NC_048533	23202974	0.0800374187	1.1168963167	0.159495264312228
gene-LOC117897546	NC_048533	23204318.5	0.4161876102	1.0335524902	0.0476116596179813
gene-LOC117898741	NC_048533	23210678	0.6636299677	0.7685507004	-0.379787658910229
gene-LOC117898743	NC_048533	23213027	0.1666870119	1.2121214132	0.277534214857569
gene-LOC117898742	NC_048533	23219288.5	0.2019482393	1.0541380514	0.0760638167171241
gene-LOC117898738	NC_048533	23221522	0.0043785588	1.0364253022	0.0516161415037467
gene-LOC117898739	NC_048533	23225235	1.79804138E-12	0.7364651219	-0.441310892305664
gene-LOC117898740	NC_048533	23228701.5	0.5561575346	1.0315670867	0.0448376481775371
gene-LOC117898736	NC_048533	23232247.5	6.58135597934474E-06	0.8204397423	-0.285530716879427
gene-LOC117897650	NC_048533	23260516	5.443741873E-11	0.7063473831	-0.501550216464911
gene-LOC117897215	NC_048533	23357851.5	1.468103E-14	0.6267333268	-0.674076383824822
gene-LOC117899291	NC_048533	23369329	0.6127621719	0.631809798	-0.662437784557239
gene-LOC117899824	NC_048533	23433990	0.3529786927	1.5128903801	0.597307457603914
gene-LOC117898785	NC_048533	23435500.5	0.0212348511	2.7673838736	1.46852277915807
gene-LOC117898779	NC_048533	23438016	5.97109607801E-08	0.3826444135	-1.38592375801082
gene-LOC117898783	NC_048533	23440559	0.0149395294	1.0921895777	0.127223294966138
gene-LOC117898784	NC_048533	23442362	0.0021368297	1.0663929102	0.0927390939666599
gene-LOC117898789	NC_048533	23443039.5	0.0007101988	1.1304451249	0.176890961168495
gene-LOC117898786	NC_048533	23445062	2.07359354080304E-48	1.2057574465	0.269939719903208
gene-LOC117898780	NC_048533	23447485	0.0010329077	0.8674423534	-0.205160209504626
gene-LOC117898782	NC_048533	23449289.5	2.28400902956231E-05	1.1349998072	0.182692052448677
gene-LOC117898787	NC_048533	23450509	0.354773023	1.0298984662	0.0425021145637614
gene-LOC117898788	NC_048533	23451206.5	0.0009045137	1.1579466465	0.211568781303717
gene-LOC117898256	NC_048533	23453145	0.0762317525	0.8707938179	-0.199596929571476
gene-LOC117898255	NC_048533	23456190	1.68764270175761E-05	0.6820544517	-0.552041173729301
gene-LOC117898257	NC_048533	23459335.5	2.51333645918508E-06	1.0986554993	0.135739077491974
gene-LOC117898254	NC_048533	23461480.5	1.79119053563162E-06	1.1296747061	0.17590740320845
gene-LOC117898259	NC_048533	23463368.5	1.8913342889845E-07	1.2093532703	0.274235739097196
gene-LOC117898258	NC_048533	23464560.5	0.0691688207	1.1165231168	0.159013121422339
gene-LOC117898252	NC_048533	23475380	0.0010658958	0.8590036193	-0.219263884902947
gene-LOC117897439	NC_048533	23485797.5	0.2404883893	0.5428593477	-0.881349643931441
gene-LOC117897339	NC_048533	23486412	0.0619330507	2.4243903269	1.27762199144665
gene-LOC117897794	NC_048533	23487044.5	0.3694042559	5.3000082258	2.40599459879124
gene-LOC117897792	NC_048533	23487647.5	0.6988010941	1.4177733916	0.503626959276637
gene-LOC117897793	NC_048533	23488338	0.0360328018	4.9136526207	2.29679586744605
gene-LOC117897791	NC_048533	23489226.5	1.64027750298976E-06	1.081710292	0.113314162510557
gene-LOC117898815	NC_048533	23492293.5	0.8653135089	0.9653494193	-0.0508768579502634
gene-LOC117898817	NC_048533	23495938.5	0.0036455619	0.8001951381	-0.321576231837849
gene-LOC117898816	NC_048533	23499701.5	1.8971516932E-10	0.7335091293	-0.447113173005229
gene-LOC117898819	NC_048533	23500663.5	0.6559202125	0.8267182781	-0.274532310873547
gene-LOC117898814	NC_048533	23512732	1.458749671E-11	0.6221062548	-0.684767083372069
gene-LOC117897849	NC_048533	23524937.5	0.6432704766	1.0527152604	0.0741152673611121
gene-LOC117897848	NC_048533	23525993.5	0.0039413569	1.168055692	0.224109062451454
gene-LOC117897233	NC_048533	23527449.5	8.7530359228E-09	1.1911652552	0.252373578037261
gene-LOC117897231	NC_048533	23528881.5	0.2366630335	0.9441603678	-0.0828961694316044
gene-LOC117897230	NC_048533	23530260	4.28238988098129E-25	1.2032110899	0.266889769393814
gene-LOC117896307	NC_048533	23536020	0.7707569888	1.0348683915	0.0494473058858438
gene-LOC117896309	NC_048533	23551101	0.0001731551	1.3155998778	0.395720779280676
gene-LOC117896308	NC_048533	23558389.5	7.95629343722383E-05	1.2537356767	0.326233218865837
gene-LOC117899260	NC_048533	23565456	0.0004077664	1.0568280041	0.0797406011077745
gene-LOC117899263	NC_048533	23575148.5	0.1392921344	1.0902495229	0.124658359087297
gene-LOC117899261	NC_048533	23579934.5	0.2092402999	1.0591732187	0.0829385490315903
gene-LOC117899262	NC_048533	23584869.5	0.0159832051	1.11987453	0.163337102741095
gene-LOC117899259	NC_048533	23601173	3.84151283246504E-05	0.739803729	-0.434785522465128
gene-LOC117896167	NC_048533	23621862.5	4.812374107604E-07	0.6320706765	-0.661842209055974
gene-LOC117896166	NC_048533	23628640.5	1.6632538910065E-07	0.65175865	-0.617590269862562
gene-LOC117899464	NC_048533	23634029	0.0042606013	1.0855993402	0.118491749035877
gene-LOC117899462	NC_048533	23638047.5	1.090133288088E-08	0.6033756539	-0.728871609715888
gene-LOC117899463	NC_048533	23643991.5	4.66035275821561E-05	0.7721097665	-0.373122132979335
gene-LOC117899465	NC_048533	23646008	0.2648202905	2.140333924	1.09783589612023
gene-LOC117898965	NC_048533	23686963.5	0.2028754389	0.8423526076	-0.247503825076217
gene-LOC117898966	NC_048533	23697200.5	0.9202946047	0.9853455638	-0.0212983238716319
gene-LOC117898964	NC_048533	23724417	2.83602306E-11	0.7662976356	-0.384023240592523
gene-LOC117896751	NC_048533	23756552.5	0.4906689749	1.0420223345	0.0593862003871213
gene-LOC117899295	NC_048533	23803293	9.07733921266909E-05	0.1176390239	-3.08756137614199
gene-LOC117899296	NC_048533	23806764.5	0.1697307593	4.4067091643	2.13970168421058
gene-LOC117897834	NC_048533	23808987.5	0.7374652247	0.9306061058	-0.103757442094284
gene-LOC117899297	NC_048533	23810321.5	0.2032787869	1.3621428409	0.445877999277027
gene-LOC117897833	NC_048533	23811978.5	0.0002027684	0.7186984634	-0.476541493352367
gene-LOC117899634	NC_048533	23830508	1.1071614116E-10	0.5616613926	-0.83222745632687
gene-LOC117899635	NC_048533	23847413	0.1120518097	1.0735985921	0.102454684724803
gene-LOC117896796	NC_048533	23852786.5	1.83035635911384E-06	0.6975105527	-0.519713051117161
gene-LOC117897451	NC_048533	23857530	0.0029079449	1.0571770208	0.0802169714672784
gene-LOC117898803	NC_048533	23873720.5	1.08132788E-11	0.7659627971	-0.384653772897383
gene-LOC117898805	NC_048533	23914236.5	0.0655486501	1.1909625198	0.252128011565161
gene-LOC117898804	NC_048533	23914695.5	0.018272183	0.8787680685	-0.186445646898654
gene-LOC117898801	NC_048533	23917284.5	0.1578029619	0.942042272	-0.086136295944789
gene-LOC117898802	NC_048533	23926432	0.0028950794	0.8857336061	-0.175055236905738
gene-LOC117896871	NC_048533	23934087	0.9691804507	1.0060561334	0.00871080327317403
gene-LOC117896161	NC_048533	23936781.5	0.4746531906	1.0371303599	0.0525972420404944
gene-LOC117896160	NC_048533	23937781.5	0.0075886572	1.1905230512	0.251595554694741
gene-LOC117896165	NC_048533	23939950.5	0.1222646045	0.9507191748	-0.07290883682336
gene-LOC117896164	NC_048533	23944525	0.0683336874	0.8419194785	-0.248245834901786
gene-LOC117897598	NC_048533	23951472.5	0.7767417905	1.007491053	0.0107670269916107
gene-LOC117899619	NC_048533	23958273.5	0.0033522018	0.1041154637	-3.2637437347373
gene-LOC117899615	NC_048533	23965591	1.63111170576219E-06	0.8170344158	-0.291531244841688
gene-LOC117899618	NC_048533	23989920.5	0.0130929813	0.8251919328	-0.277198377596949
gene-LOC117899617	NC_048533	23997103.5	5.76763615506437E-17	0.6650256605	-0.588518085759459
gene-LOC117898054	NC_048533	24024116.5	0.1167610902	1.4286442252	0.514646687291236
gene-LOC117896978	NC_048533	24026238	0.948652133	1.0298778155	0.0424731865071111
gene-LOC117897812	NC_048533	24035896	0.5478548109	0.9768732367	-0.0337567309019562
gene-LOC117896400	NC_048533	24052961.5	0.1703005452	1.1483066607	0.199507971970899
gene-LOC117898198	NC_048533	24058754	0.8941651683	1.0205805693	0.0293900798143359
gene-LOC117897904	NC_048533	24076955.5	0.4594174677	0.8900559675	-0.168032038026282
gene-LOC117896503	NC_048533	24091625.5	1.0060124071793E-07	0.689127399	-0.537157376231953
gene-LOC117896834	NC_048533	24096797.5	0.0002218796	1.171025843	0.227772914572295
gene-LOC117896833	NC_048533	24099242.5	0.0663780467	1.0867934326	0.120077752615809
gene-LOC117898534	NC_048533	24104149.5	0.2440533073	0.4200771078	-1.25127392692366
gene-LOC117898546	NC_048533	24105619.5	0.3389776523	0.4259309878	-1.23130840064339
gene-LOC117897476	NC_048533	24107216.5	0.7272572294	0.9859567496	-0.0204037327731676
gene-LOC117897464	NC_048533	24175238	0.0001984724	0.6335740478	-0.658414853341452
gene-LOC117896660	NC_048533	24234358.5	0.8290395903	0.9078483616	-0.139476751376829
gene-LOC117897083	NC_048533	24250651	0.0011276309	0.7393526369	-0.435665467778325
gene-LOC117899380	NC_048533	24272869	0.1775227545	0.2959618662	-1.75651679399356
gene-LOC117898162	NC_048533	24279313	0.6266476117	0.8669037997	-0.206056188402295
gene-LOC117899817	NC_048533	24284812	0.4244110006	1.6409771611	0.714555159755305
gene-LOC117899727	NC_048533	24290590.5	3.989508708381E-08	0.7950223639	-0.330932651051596
gene-LOC117899729	NC_048533	24294120	0.9376355644	0.988439863	-0.0167749002943904
gene-LOC117899728	NC_048533	24297711	0.0012482995	0.7150125796	-0.483959470665025
gene-LOC117897964	NC_048533	24302123	0.0061388751	0.7635486678	-0.389207979049233
gene-LOC117896811	NC_048533	24305147	0.5914096425	0.6112725183	-0.710112387270186
gene-LOC117897968	NC_048533	24307104	0.9248896358	0.996597926	-0.00491652322657157
gene-LOC117897950	NC_048533	24310163.5	0.0756280358	0.7969531363	-0.327433203815159
gene-LOC117897836	NC_048533	24325545.5	0.1114788092	5.4162394518	2.43729152183167
gene-LOC117897835	NC_048533	24345290	0.017765721	0.8561721842	-0.224027129673237
gene-LOC117896246	NC_048533	24364353	2.56138580389293E-05	0.8208471914	-0.284814419447223
gene-LOC117896371	NC_048533	24376988	0.0005317255	1.1298315855	0.176107738240579
gene-LOC117896168	NC_048533	24387346	1.1130924780488E-07	0.6314888557	-0.663170820840032
gene-LOC117896208	NC_048533	24404892.5	0.161437086	0.8363053263	-0.257898343586662
gene-LOC117896207	NC_048533	24410986	1.88456074598108E-18	0.4947967913	-1.01509195025333
gene-LOC117898112	NC_048533	24449723.5	0.0127068295	1.2610049617	0.334573952276681
gene-LOC117897567	NC_048533	24506516.5	0.3887330684	1.2160068244	0.282151325410125
gene-LOC117896917	NC_048533	24549818.5	0.0013616083	1.7013665286	0.766693976998046
gene-LOC117897772	NC_048533	24551639.5	0.0408912874	1.2344395853	0.30385623127948
gene-LOC117897771	NC_048533	24555713	0.3383244835	0.4254941468	-1.2327888089002
gene-LOC117897668	NC_048533	24607465	0.862688963	1.1233813602	0.167847770188568
gene-LOC117899399	NC_048533	24611169	0.6073222219	1.501431508	0.586338663824451
gene-LOC117897670	NC_048533	24613165.5	0.2295692612	0.5522669539	-0.856562291706061
gene-LOC117897669	NC_048533	24615126.5	0.3907100163	1.8591913804	0.894675285234705
gene-LOC117896704	NC_048533	24617385	0.0175064177	1.3257564629	0.406815781457013
gene-LOC117896703	NC_048533	24618921.5	0.0045819429	0.5302565792	-0.915237478668868
gene-LOC117896702	NC_048533	24620414	3.92846714143383E-05	1.0612704762	0.0857923894694447
gene-LOC117897750	NC_048533	24630819.5	0.4943817807	1.0185338242	0.0264938911485073
gene-LOC117896675	NC_048533	24636922.5	0.6709274606	1.1076517536	0.147504368457907
gene-LOC117898128	NC_048533	24640665	0.1887443983	0.8227639845	-0.281449451875826
gene-LOC117896768	NC_048533	24643704.5	0.0150994847	1.1957374271	0.257900621802293
gene-LOC117897574	NC_048533	24647066	6.0427391997294E-07	0.7358318293	-0.442552011699486
gene-LOC117897982	NC_048533	24654877	0.0342473967	1.310385391	0.389991178110074
gene-LOC117897862	NC_048533	24657221.5	0.0129183879	1.3964379034	0.481751421488464
gene-LOC117897873	NC_048533	24660887.5	0.3881353742	1.1900400519	0.251010129587952
gene-LOC117896466	NC_048533	24662454.5	0.039258934	1.4837416252	0.56923988677264
gene-LOC117898614	NC_048533	24664136	0.0216911982	1.4258056902	0.511777383685196
gene-LOC117899409	NC_048533	24665702	0.3439469735	0.9501085574	-0.0738357327332205
gene-LOC117898610	NC_048533	24667299	0.1529770121	0.9318520968	-0.101827105829704
gene-LOC117898615	NC_048533	24669530	8.1279119490076E-07	1.296882652	0.375047943709246
gene-LOC117898616	NC_048533	24670082.5	0.0514921215	1.0481684614	0.0678706051337355
gene-LOC117898612	NC_048533	24671083.5	0.0302994054	1.1722886016	0.22932778549506
gene-LOC117898609	NC_048533	24677932	6.81754559728E-09	0.6568513911	-0.606361088988649
gene-LOC117898611	NC_048533	24690616.5	0.9890744615	1.0017064081	0.00245972844967787
gene-LOC117898878	NC_048533	24717116.5	0.1528090409	0.6403404182	-0.643089019335426
gene-LOC117898881	NC_048533	24721406.5	0.0005327694	0.7865070018	-0.346468485740776
gene-LOC117898882	NC_048533	24723497	2.687662743618E-08	1.1676519753	0.223610335581676
gene-LOC117898880	NC_048533	24725267.5	2.457758954012E-08	1.158917727	0.212778151277822
gene-LOC117898884	NC_048533	24726373	0.0110287739	1.108538129	0.148658393636139
gene-LOC117898883	NC_048533	24727769.5	0.8795752582	1.0090910253	0.0130563189693171
gene-LOC117898879	NC_048533	24730973	0.0337100536	1.1164039563	0.158859142132416
gene-LOC117898885	NC_048533	24733174.5	0.0048732727	1.1384178135	0.18703014186024
gene-LOC117896300	NC_048533	24736088	0.3362040076	1.0795213146	0.110391728922382
gene-LOC117896302	NC_048533	24736184.5	4.16055702862229E-06	0.7720249635	-0.37328059695958
gene-LOC117896301	NC_048533	24740705.5	0.1912651495	1.0361424654	0.0512223813983808
gene-LOC117897282	NC_048533	24746682.5	0.0087368398	0.8187707159	-0.288468590940008
gene-LOC117898843	NC_048533	24757120.5	9.75345967209817E-05	0.6239584165	-0.680478210524634
gene-LOC117898846	NC_048533	24764755.5	1.469679575505E-15	1.2565410349	0.329457786125103
gene-LOC117898851	NC_048533	24766119.5	2.46524745952619E-05	1.2084866585	0.273201546068218
gene-LOC117898852	NC_048533	24766720	0.2981771323	0.7977476996	-0.325995551558842
gene-LOC117898848	NC_048533	24767970	0.6321533313	1.0287691708	0.0409193150798464
gene-LOC117898845	NC_048533	24769939	5.58867090591721E-05	1.1640248526	0.219121860943801
gene-LOC117898847	NC_048533	24771776.5	0.0049811693	1.1085799657	0.148712840532557
gene-LOC117898854	NC_048533	24772977.5	8.48617529822538E-05	1.1864109984	0.246603877200183
gene-LOC117898849	NC_048533	24774538	7.76736154964871E-32	1.2203900224	0.287342289967847
gene-LOC117898850	NC_048533	24776835.5	0.0849368421	1.1600840364	0.214229317858158
gene-LOC117897432	NC_048533	24780044.5	0.0113246677	0.8514056922	-0.232081359382189
gene-LOC117897433	NC_048533	24782204	0.0001622506	1.1818710272	0.241072608636387
gene-LOC117898049	NC_048533	24783226.5	0.9345333803	0.9734429407	-0.0388316784294228
gene-LOC117898050	NC_048533	24783915	0.0008336569	1.1219715318	0.166036070374502
gene-LOC117898047	NC_048533	24784454.5	0.0062589675	1.1027971738	0.141167475190203
gene-LOC117898065	NC_048533	24815417	6.042726464982E-08	0.7476350884	-0.419593814899063
gene-LOC117898064	NC_048533	24857134	3.5786434468445E-07	0.9377085512	-0.0927885059153527
gene-LOC117898066	NC_048533	24864715.5	0.0006209509	1.0879294055	0.121584944787389
gene-LOC117898018	NC_048533	24867448.5	0.1274238245	1.0863837149	0.119533758582338
gene-LOC117896685	NC_048533	24869320	0.0006976463	1.1150602613	0.15712167994774
gene-LOC117896684	NC_048533	24872448.5	0.0001119666	1.1735845717	0.230921810140466
gene-LOC117899525	NC_048533	24878331	0.359336156	0.9593986307	-0.0597977144304391
